"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"CAN00019";"2008-12-06";"10:00";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Good"
"CAN00019";"2009-02-12";"12:00";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Good"
"CAN00019";"2009-02-28";"09:15";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Good"
"CAN00019";"2009-03-14";"10:25";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Good"
"CAN00019";"2009-04-04";"16:15";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Good"
"CAN00019";"2009-05-09";"08:30";0.3;"Nb-Tot";"VMV_1919";"";0.073;"µg/l";"Good"
"CAN00019";"2009-05-26";"12:30";0.3;"Nb-Tot";"VMV_1919";"";0.086;"µg/l";"Good"
"CAN00019";"2009-06-13";"09:55";0.3;"Nb-Tot";"VMV_1919";"";0.103;"µg/l";"Good"
"CAN00019";"2009-06-30";"09:45";0.3;"Nb-Tot";"VMV_1919";"";0.026;"µg/l";"Good"
"CAN00019";"2009-07-14";"17:30";0.3;"Nb-Tot";"VMV_1919";"";0.011;"µg/l";"Good"
"CAN00019";"2009-08-08";"17:20";0.3;"Nb-Tot";"VMV_1919";"";0.003;"µg/l";"Good"
"CAN00019";"2009-08-25";"18:30";0.3;"Nb-Tot";"VMV_1919";"";0.013;"µg/l";"Good"
"CAN00019";"2009-09-08";"13:45";0.3;"Nb-Tot";"VMV_1919";"";0.004;"µg/l";"Good"
"CAN00019";"2009-09-26";"07:45";0.3;"Nb-Tot";"VMV_1919";"";0.011;"µg/l";"Good"
"CAN00019";"2009-10-13";"13:35";0.3;"Nb-Tot";"VMV_1919";"";0.007;"µg/l";"Good"
"CAN00019";"2009-10-27";"09:40";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Good"
"CAN00019";"2009-12-12";"10:10";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Good"
"CAN00019";"2010-02-23";"10:15";0.3;"Nb-Tot";"VMV_1919";"";0.002;"µg/l";"Good"
"CAN00019";"2010-03-09";"14:10";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Good"
"CAN00019";"2010-03-23";"14:45";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Good"
"CAN00019";"2010-04-06";"15:30";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Good"
"CAN00019";"2010-04-20";"15:10";0.3;"Nb-Tot";"VMV_3528";"";0.015;"µg/l";"Good"
"CAN00019";"2010-05-11";"06:10";0.3;"Nb-Tot";"VMV_3528";"";0.028;"µg/l";"Good"
"CAN00019";"2010-05-25";"17:45";0.3;"Nb-Tot";"VMV_3528";"";0.066;"µg/l";"Good"
"CAN00019";"2010-06-08";"12:45";0.3;"Nb-Tot";"VMV_3528";"";0.027;"µg/l";"Good"
"CAN00019";"2010-06-22";"18:10";0.3;"Nb-Tot";"VMV_3528";"";0.012;"µg/l";"Good"
"CAN00019";"2010-07-06";"17:30";0.3;"Nb-Tot";"VMV_3528";"";0.015;"µg/l";"Good"
"CAN00019";"2010-07-20";"20:05";0.3;"Nb-Tot";"VMV_3528";"";0.004;"µg/l";"Good"
"CAN00019";"2010-08-10";"10:55";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Good"
"CAN00019";"2010-08-24";"19:00";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Good"
"CAN00019";"2010-09-11";"19:15";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Good"
"CAN00019";"2010-09-25";"13:30";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Good"
"CAN00019";"2010-10-12";"13:05";0.3;"Nb-Tot";"VMV_3528";"";0.002;"µg/l";"Good"
"CAN00019";"2010-10-26";"09:50";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Good"
"CAN00019";"2010-11-09";"08:55";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Good"
"CAN00019";"2010-12-19";"14:15";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Good"
"CAN00019";"2011-02-27";"16:00";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Good"
"CAN00019";"2011-03-15";"16:10";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Good"
"CAN00019";"2011-03-29";"15:30";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Good"
"CAN00019";"2011-05-10";"18:00";0.3;"Nb-Tot";"VMV_3528";"";0.031;"µg/l";"Good"
"CAN00019";"2011-05-24";"17:30";0.3;"Nb-Tot";"VMV_3528";"";0.098;"µg/l";"Good"
"CAN00019";"2011-06-11";"18:35";0.3;"Nb-Tot";"VMV_3528";"";0.046;"µg/l";"Good"
"CAN00019";"2011-06-25";"17:45";0.3;"Nb-Tot";"VMV_3528";"";0.083;"µg/l";"Good"
"CAN00019";"2011-07-09";"08:30";0.3;"Nb-Tot";"VMV_3528";"";0.026;"µg/l";"Good"
"CAN00019";"2011-07-26";"19:35";0.3;"Nb-Tot";"VMV_3528";"";0.008;"µg/l";"Good"
"CAN00019";"2011-08-09";"09:30";0.3;"Nb-Tot";"VMV_3528";"";0.005;"µg/l";"Good"
"CAN00019";"2011-08-27";"08:10";0.3;"Nb-Tot";"VMV_3528";"";0.009;"µg/l";"Good"
"CAN00019";"2011-09-10";"07:00";0.3;"Nb-Tot";"VMV_3528";"";0.007;"µg/l";"Good"
"CAN00019";"2011-09-27";"07:30";0.3;"Nb-Tot";"VMV_3528";"";0.006;"µg/l";"Good"
"CAN00019";"2011-10-11";"07:50";0.3;"Nb-Tot";"VMV_3528";"";0.011;"µg/l";"Good"
"CAN00019";"2011-11-08";"15:10";0.3;"Nb-Tot";"VMV_3528";"";0.002;"µg/l";"Good"
"CAN00019";"2012-01-03";"09:45";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00019";"2012-03-29";"15:45";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00019";"2012-05-12";"17:30";0.3;"Nb-Tot";"VMV_1919";"";0.02;"µg/l";"Fair"
"CAN00019";"2012-07-07";"17:40";0.3;"Nb-Tot";"VMV_1919";"";0.034;"µg/l";"Fair"
"CAN00019";"2012-08-18";"12:30";0.3;"Nb-Tot";"VMV_1919";"";0.005;"µg/l";"Fair"
"CAN00019";"2012-09-25";"08:00";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Fair"
"CAN00019";"2012-10-23";"10:50";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00019";"2013-01-19";"12:05";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00019";"2013-02-13";"13:00";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00019";"2013-05-21";"11:05";0.3;"Nb-Tot";"VMV_1919";"";0.046;"µg/l";"Fair"
"CAN00019";"2013-07-09";"09:15";0.3;"Nb-Tot";"VMV_3528";"";0.022;"µg/l";"Fair"
"CAN00019";"2013-09-28";"19:30";0.3;"Nb-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00019";"2013-11-05";"11:10";0.3;"Nb-Tot";"VMV_3528";"";0.001;"µg/l";"Fair"
"CAN00019";"2014-09-09";"09:35";0.3;"Nb-Tot";"VMV_3528";"";0.024;"µg/l";"Fair"
"CAN00019";"2014-11-06";"10:05";0.3;"Nb-Tot";"VMV_3528";"";0.002;"µg/l";"Fair"
"CAN00019";"2015-01-21";"10:30";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00019";"2015-02-24";"15:21";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00019";"2015-03-17";"15:36";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00019";"2015-05-27";"09:20";0.3;"Nb-Tot";"VMV_3528";"";0.094;"µg/l";"Fair"
"CAN00019";"2015-06-23";"17:31";0.3;"Nb-Tot";"VMV_3528";"";0.005;"µg/l";"Fair"
"CAN00019";"2015-08-05";"09:40";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00019";"2015-09-22";"09:00";0.3;"Nb-Tot";"VMV_3528";"";0.002;"µg/l";"Fair"
"CAN00019";"2015-10-20";"13:00";0.3;"Nb-Tot";"VMV_3528";"";0.003;"µg/l";"Fair"
"CAN00019";"2016-01-19";"11:30";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00019";"2016-02-23";"11:55";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00019";"2016-03-22";"12:02";0.3;"Nb-Tot";"VMV_3528";"";0.002;"µg/l";"Fair"
"CAN00019";"2016-04-26";"10:00";0.3;"Nb-Tot";"VMV_3528";"";0.034;"µg/l";"Fair"
"CAN00019";"2016-05-24";"10:00";0.3;"Nb-Tot";"VMV_3528";"";0.073;"µg/l";"Fair"
"CAN00019";"2016-06-21";"10:30";0.3;"Nb-Tot";"VMV_3528";"";0.027;"µg/l";"Fair"
"CAN00019";"2016-07-26";"09:30";0.3;"Nb-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00019";"2016-08-24";"08:15";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2016-09-27";"15:30";0.3;"Nb-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00019";"2016-10-25";"11:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2017-01-31";"13:50";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2017-02-28";"15:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2017-05-23";"16:45";0.3;"Nb-Tot";"VMV_3528";"";0.08;"µg/l";"Fair"
"CAN00019";"2017-07-04";"14:15";0.3;"Nb-Tot";"VMV_3528";"";0.017;"µg/l";"Fair"
"CAN00019";"2017-08-07";"16:00";0.3;"Nb-Tot";"VMV_3528";"";0.014;"µg/l";"Fair"
"CAN00019";"2017-08-24";"11:50";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2017-09-19";"11:21";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2017-10-24";"16:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2017-11-27";"11:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2017-12-12";"15:17";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2018-01-30";"11:40";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2018-02-20";"14:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2018-03-13";"12:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2018-05-29";"02:07";0.3;"Nb-Tot";"VMV_3528";"";0.031;"µg/l";"Fair"
"CAN00019";"2018-06-19";"14:30";0.3;"Nb-Tot";"VMV_3528";"";0.024;"µg/l";"Fair"
"CAN00019";"2018-07-10";"13:40";0.3;"Nb-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00019";"2018-08-14";"13:00";0.3;"Nb-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00019";"2018-09-11";"14:18";0.3;"Nb-Tot";"VMV_3528";"";0.002;"µg/l";"Fair"
"CAN00019";"2018-10-16";"10:50";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2019-01-22";"11:25";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2019-02-19";"09:28";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00019";"2019-05-21";"07:55";0.3;"Nb-Tot";"VMV_3528";"";0.079;"µg/l";"Fair"
"CAN00019";"2019-06-12";"09:46";0.3;"Nb-Tot";"VMV_3528";"";0.022;"µg/l";"Fair"
"CAN00019";"2019-07-16";"09:35";0.3;"Nb-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00020";"2008-09-17";"09:30";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Fair"
"CAN00020";"2008-11-26";"14:05";0.3;"Nb-Tot";"VMV_1919";"";0.018;"µg/l";"Fair"
"CAN00020";"2014-06-18";"13:35";0.3;"Nb-Tot";"VMV_3528";"";0.024;"µg/l";"Fair"
"CAN00020";"2014-07-15";"10:30";0.3;"Nb-Tot";"VMV_3528";"";0.004;"µg/l";"Fair"
"CAN00020";"2014-08-13";"15:15";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00020";"2015-02-24";"13:43";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00020";"2015-03-30";"10:04";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00020";"2015-04-20";"16:35";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00020";"2015-05-20";"15:10";0.3;"Nb-Tot";"VMV_3528";"";0.031;"µg/l";"Fair"
"CAN00020";"2015-06-23";"14:40";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00020";"2015-07-20";"10:05";0.3;"Nb-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00020";"2015-08-19";"10:15";0.3;"Nb-Tot";"VMV_3528";"";0.003;"µg/l";"Fair"
"CAN00020";"2015-09-19";"09:15";0.3;"Nb-Tot";"VMV_3528";"";0.005;"µg/l";"Fair"
"CAN00020";"2015-12-03";"10:40";0.3;"Nb-Tot";"VMV_3528";"";0.003;"µg/l";"Fair"
"CAN00020";"2016-03-01";"13:35";0.3;"Nb-Tot";"VMV_3528";"<";0.001;"µg/l";"Fair"
"CAN00020";"2016-03-24";"08:45";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2016-04-20";"12:45";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2016-05-19";"09:45";0.3;"Nb-Tot";"VMV_3528";"";0.078;"µg/l";"Fair"
"CAN00020";"2016-06-23";"13:45";0.3;"Nb-Tot";"VMV_3528";"";0.003;"µg/l";"Fair"
"CAN00020";"2016-07-21";"08:00";0.3;"Nb-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00020";"2016-08-19";"09:30";0.3;"Nb-Tot";"VMV_3528";"";0.021;"µg/l";"Fair"
"CAN00020";"2016-09-07";"14:45";0.3;"Nb-Tot";"VMV_3528";"";0.004;"µg/l";"Fair"
"CAN00020";"2016-09-26";"09:00";0.3;"Nb-Tot";"VMV_3528";"";0.005;"µg/l";"Fair"
"CAN00020";"2017-04-04";"09:15";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2017-04-26";"01:30";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2017-05-23";"02:30";0.3;"Nb-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00020";"2017-06-14";"15:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2017-06-27";"10:24";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2017-07-20";"09:35";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2017-08-22";"09:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2017-09-18";"09:15";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2018-06-12";"15:10";0.3;"Nb-Tot";"VMV_3528";"";0.004;"µg/l";"Fair"
"CAN00020";"2018-07-23";"13:30";0.3;"Nb-Tot";"VMV_3528";"";0.014;"µg/l";"Fair"
"CAN00020";"2018-07-24";"13:58";0.3;"Nb-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00020";"2018-11-21";"13:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2018-12-11";"13:50";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2019-01-22";"13:00";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2019-04-01";"10:30";0.3;"Nb-Tot";"VMV_3528";"<";0.002;"µg/l";"Fair"
"CAN00020";"2019-05-22";"15:33";0.3;"Nb-Tot";"VMV_3528";"";0.014;"µg/l";"Fair"
"CAN00020";"2019-06-18";"10:55";0.3;"Nb-Tot";"VMV_3528";"";0.004;"µg/l";"Fair"
"CAN00021";"2008-09-08";"10:49";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2008-09-29";"12:14";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2008-10-14";"11:00";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2008-10-27";"11:15";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2008-11-10";"11:28";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2008-11-24";"13:10";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2008-12-08";"12:10";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2008-12-16";"11:05";0.3;"Nb-Tot";"VMV_1919";"";0.011;"µg/l";"Fair"
"CAN00021";"2009-01-12";"11:50";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Fair"
"CAN00021";"2009-01-26";"11:00";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2009-02-09";"11:46";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2009-02-24";"11:45";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2009-03-09";"11:45";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2009-03-24";"08:36";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2009-04-06";"10:57";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2009-04-20";"12:20";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00021";"2009-05-04";"12:56";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Fair"
"CAN00021";"2009-05-19";"12:07";0.3;"Nb-Tot";"VMV_1919";"";0.019;"µg/l";"Fair"
"CAN00021";"2009-06-01";"10:23";0.3;"Nb-Tot";"VMV_1919";"";0.004;"µg/l";"Fair"
"CAN00021";"2009-06-29";"10:45";0.3;"Nb-Tot";"VMV_1919";"";0.001;"µg/l";"Fair"
"CAN00021";"2009-07-13";"09:15";0.3;"Nb-Tot";"VMV_1919";"";0.002;"µg/l";"Fair"
"CAN00021";"2009-07-27";"10:45";0.3;"Nb-Tot";"VMV_1919";"";0.006;"µg/l";"Fair"
"CAN00021";"2009-08-04";"11:39";0.3;"Nb-Tot";"VMV_1919";"";0.005;"µg/l";"Fair"
"CAN00021";"2009-08-17";"09:06";0.3;"Nb-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
